"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"111","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kristine","I use the Dove body wash when I have a shower been using it for years","Verified Purchase","Reviewed in Australia on 16 March 2024","4.7 out of 5 stars"
"112","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","Good product works great","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"113","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kathleen Anderson","Thank you","Verified Purchase","Reviewed in Australia on 8 February 2024","3.0 out of 5 stars"
"114","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Ian","Smoother than a babies butt","Verified Purchase","Reviewed in Australia on 12 February 2024","5.0 out of 5 stars"
"115","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Sigmund Adriano Forte","The container was smaller than expected but still a great value for an amazing product! It's left my skin noticeably moisturized.","Verified Purchase","Reviewed in Australia on 28 January 2024","5.0 out of 5 stars"
"116","Moisturizer","Dove Triple Moisturising Body Wash 1 L","TJ","Shower with the Mango & Almond Body Wash and you'll think you are a tropical dessert.","Verified Purchase","Reviewed in Australia on 23 January 2024","5.0 out of 5 stars"
"117","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Simon Sean Jayce Dorante-Day","Happy with the product","Verified Purchase","Reviewed in Australia on 7 January 2024","4.0 out of 5 stars"
"118","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Lawrence","Got 3l for $20, even know this smell isnt my favour, but $20 for a whole year of body wash, definitely a great value","Verified Purchase","Reviewed in Australia on 7 January 2024","5.0 out of 5 stars"
"119","Moisturizer","Dove Triple Moisturising Body Wash 1 L","ZA","This is our regular bodywash which we love and very happy to purchase it at such a great price. Thank you Amazon!","Verified Purchase","Reviewed in Australia on 8 January 2024","5.0 out of 5 stars"
"120","Moisturizer","Dove Triple Moisturising Body Wash 1 L","xuxian","Great product, very happy with purchases","Verified Purchase","Reviewed in Australia on 25 December 2023","5.0 out of 5 stars"
"121","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kristine","Happy with the bundle price.Fast delivery.Happy with the product.","Verified Purchase","Reviewed in Australia on 16 March 2024","4.7 out of 5 stars"
"122","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","I really like this product, leaves my old skin feeling fresh and smells fresh,this deal was almost buy2, get 1 free as it's $11.90 in shopswill last me for ages","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"123","Moisturizer","Dove Triple Moisturising Body Wash 1 L","ty edwards","Each bottle is wrapped individually in plastic to prevent collateral spills. I ordered 4 bottles but 1 was sort of open. Don’t think it’s anyone’s fault as the bottle wasn’t damaged just loose. Other than that extremely happy.","Verified Purchase","Reviewed in Australia on 15 December 2023","3.0 out of 5 stars"
"124","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Maggs","Swear by dove in my bathroom,, we're just checking out each new sent as they come out","Verified Purchase","Reviewed in Australia on 15 November 2023","5.0 out of 5 stars"
"125","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Me","Great for all the family to use,saves space,","Verified Purchase","Reviewed in Australia on 30 October 2023","5.0 out of 5 stars"
"126","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Loved it, one of the best we've tried to date","Great product.  Great value for money with the 3 pack.","Verified Purchase","Reviewed in Australia on 23 November 2023","5.0 out of 5 stars"
"127","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Sylvia","I love this aroma!","Verified Purchase","Reviewed in Australia on 5 December 2023","5.0 out of 5 stars"
"128","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Maggie Moore","The Dove is packed shrink wrapped in pack of 3. The price for 3 is about 1.5 times full price at Woolworths so great value delivered to home.","Verified Purchase","Reviewed in Australia on 19 November 2023","5.0 out of 5 stars"
"129","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jing","I'm definitely happy with this product. My skin is prone to dryness and this body wash has helped remedy that. Dove really is my go-to in comparison to other commercial brands for that very reason.","Verified Purchase","Reviewed in Australia on 29 November 2023","5.0 out of 5 stars"
"130","Moisturizer","Dove Triple Moisturising Body Wash 1 L","David B","Great seal","Verified Purchase","Reviewed in Australia on 21 October 2023","5.0 out of 5 stars"
"131","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kristine","This is my regular dove soap, it’s great quality, and cheaper through Amazon at the time I bought it ($7.49 each on amazon, and $11.50 each at woollies). Would buy again!","Verified Purchase","Reviewed in Australia on 16 March 2024","4.7 out of 5 stars"
"132","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","Good product, but once I looked around more, I found it much cheaper at Aldi","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"133","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jessica Seleya","Love the Dove body wash range, I didn’t have time to go to the shops so ordered online love Amazon the deliver service is second to none","Verified Purchase","Reviewed in Australia on 13 October 2023","3.0 out of 5 stars"
"134","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","This is such a beautiful smelling body wash that lingers long after shower and leaves your skin soft","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"135","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Amazon Customer","The three pack is well worth the price and the product smells great. It doesn’t dry out your skin and is a quality soap.","Verified Purchase","Reviewed in Australia on 13 October 2023","3.0 out of 5 stars"
"136","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kirstin","I love dove body washIt smells great and leaves the body soft","Verified Purchase","Reviewed in Australia on 25 October 2023","5.0 out of 5 stars"
"137","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Ryan w","https://amzn.to/3QzH7Fc Dove Body Wash Triple Moisturising Soap Refill Pack 1.5 LTR Pouch has 70% less plastic compared to Dove Body Wash 1L grams per litre. It has a gentle formula that protects your microbiome (your skin’s protective layer) and provides lasting care for your skin.I love the way it leaves my skin feeling and the pleasant aroma.","Verified Purchase","Reviewed in Australia on 15 October 2023","5.0 out of 5 stars"
"138","Moisturizer","Dove Triple Moisturising Body Wash 1 L","shaw","Good quality body wash. Cheaper than buying from the major supermarkets.","Verified Purchase","Reviewed in Australia on 30 October 2023","5.0 out of 5 stars"
"139","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Truff","Body wash","Verified Purchase","Reviewed in Australia on 10 August 2023","5.0 out of 5 stars"
"140","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John Lee","I love this body wash! It smells amazing and leaves my skin feeling soft and hydrated. It lathers well and rinses off easily, without leaving any residue. The bottle is huge and lasts for a long time, so it’s great value for money. I would definitely recommend this product to anyone looking for a moisturising and gentle body wash.👍","Verified Purchase","Reviewed in Australia on 26 October 2023","5.0 out of 5 stars"
"141","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kristine","Best body wash out there but so expensive if you don't buy it on Amazon","Verified Purchase","Reviewed in Australia on 16 March 2024","4.7 out of 5 stars"
"142","Moisturizer","Dove Triple Moisturising Body Wash 1 L","John F","Excellent Dove Body Wash for sensitive skin. My boys have very sensitive skin, we’ve tried many brands out there and they seem to give this one a good ⭐️⭐️⭐️⭐️⭐️ ! Body feel moisturised and smooth after each wash.","Verified Purchase","Reviewed in Australia on 15 January 2024","5.0 out of 5 stars"
"143","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Jane","Much cheaper to buy here than anywhere else","Verified Purchase","Reviewed in Australia on 12 October 2023","3.0 out of 5 stars"
"144","Moisturizer","Dove Triple Moisturising Body Wash 1 L","cecilia","Always the best price on Amazon for a family staple.","Verified Purchase","Reviewed in Australia on 27 August 2023","5.0 out of 5 stars"
"145","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Michelle - Melbourne Australia","Useful","Verified Purchase","Reviewed in Australia on 19 October 2023","5.0 out of 5 stars"
"146","Moisturizer","Dove Triple Moisturising Body Wash 1 L","memnemon","So much cheaper compared to big named supermarkets in Sydney!! Have bought Dove products since I could remember and have never been disappointed.","Verified Purchase","Reviewed in Australia on 14 October 2023","5.0 out of 5 stars"
"147","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Kundan Bhattarai","Very convenient choice. Makes life easy","Verified Purchase","Reviewed in Australia on 27 August 2023","5.0 out of 5 stars"
"148","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Lucy","I love this product and was excited to see such a great deal! Very poorly packaged though. All 3 bottles had leaked everywhere. Whilst washing the product off I found all of the bottles lids had been unscrewed. Not surprised now seeing similar reviews. Very disappointing!","Verified Purchase","Reviewed in Australia on 4 September 2023","4.0 out of 5 stars"
"149","Moisturizer","Dove Triple Moisturising Body Wash 1 L","Gajendranath","Good","Verified Purchase","Reviewed in Australia on 10 October 2023","5.0 out of 5 stars"
"150","Moisturizer","Dove Triple Moisturising Body Wash 1 L","We’ll see","I love it ❤️","Verified Purchase","Reviewed in Australia on 20 October 2023","5.0 out of 5 stars"
"151","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","nish","Real comfy and quality product","Verified Purchase","Reviewed in Australia on 27 December 2023","4.3 out of 5 stars"
"152","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Villa","Thin but it’s good enough","Verified Purchase","Reviewed in Australia on 30 December 2022","5.0 out of 5 stars"
"153","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Nadya","I washed these Tshirts once and they shrank so much so that could not be worn at all. Edged got curly as well. Poor quality","Verified Purchase","Reviewed in Australia on 4 January 2023","3.0 out of 5 stars"
"154","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Bryan Zambrano","Tela de muy buena calidad y muy cómodo, talla correcta.","Verified Purchase","Reviewed in Mexico on 11 March 2024","1.0 out of 5 stars"
"155","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Verna Segui","Material is very soft and comfortable","Verified Purchase","Reviewed in Canada on 24 September 2020","5.0 out of 5 stars"
"156","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Gary","Hurrah - nice looking - very well fitting briefs - and best of all - 100% cotton. Such a great feel and comfortable to wear. I will buy more of these to be sure. Let me repeat myself - all COTTON. I remember when most briefs and undergarments were all cotton - before lycra and spandex took over. A happy and most fortunate purchase.","Verified Purchase","Reviewed in Canada on 22 September 2021","5.0 out of 5 stars"
"157","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Judith","👍","Verified Purchase","Reviewed in the United States on 22 April 2023","5.0 out of 5 stars"
"158","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","ROMINA","Calidad, precio , no encogen , y no pierden color","Verified Purchase","Reviewed in Mexico on 28 February 2023","5.0 out of 5 stars"
"159","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Miguel Arpide","Calidad y precio de la mano , cómodas y talla exacta","Verified Purchase","Reviewed in Mexico on 7 February 2024","5.0 out of 5 stars"
"160","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Amazon Customer","Very comfortable","Verified Purchase","Reviewed in the United States on 11 October 2017","5.0 out of 5 stars"
"161","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Amazon Customer","The fabric in these Tshirts was very nice and soft, but of a much lighter weight than other Nautica Tshirts we've purchased. They have the Nautica logo printed on them but I don't know if they're knock-offs or the real thing. They're OK and will be worn, but we wouldn't have ordered them, or certainly not a pack of 5, if we'd known they were like this.","Verified Purchase","Reviewed in Canada on 22 December 2021","4.3 out of 5 stars"
"162","Underwear","Nautica Men's Cotton V-Neck T-Shirt-Multi Packs","Patty Schmitz","True to size. My boys say they are the best quality and are not itchy.","Verified Purchase","Reviewed in the United States on 21 February 2020","3.0 out of 5 stars"
